image,noisy_psnr,denoised_psnr,delta_psnr,noisy_ssim,denoised_ssim,delta_ssim,runtime_seconds
168,16.364426319020005,21.70167041830522,5.337244099285215,0.42857249583760154,0.638849289390868,0.2102767935532665,0.17541100000380538
169,18.49308432795628,23.469939260446154,4.976854932489875,0.40496560261502773,0.6758712458023095,0.2709056431872818,0.17440540000097826
170,20.339787155536612,29.121456822975613,8.781669667439001,0.19101548029133975,0.7067315399832488,0.515716059691909,0.1854010999959428
171,17.306405110877535,24.175898374273576,6.869493263396041,0.31952528361547045,0.6716876761339873,0.35216239251851683,0.1792657999903895
172,20.299120510694287,24.603522608895535,4.304402098201248,0.43908383754245933,0.6883979824408734,0.24931414489841403,0.29810440000437666
173,21.491458580044274,25.05275035737784,3.5612917773335653,0.6858849271291635,0.8341812915657288,0.14829636443656535,0.20359150000149384
174,23.34330612771964,25.08332738317209,1.7400212554524508,0.8525918735262636,0.8913170433383071,0.038725169812043436,0.20206579999648966
175,19.7689853095789,27.46616441260304,7.6971791030241405,0.3180688182545878,0.7190286681643526,0.4009598499097648,0.1882307000050787
176,27.61862188238281,30.695242321442905,3.0766204390600933,0.8381866978668323,0.9169869855742815,0.07880028770744918,0.18800550000742078
177,17.251894159536104,21.02962223505387,3.777728075517768,0.6052940663839784,0.7290586079850576,0.12376454160107919,0.17680090000794735
178,20.783720818371314,25.159757416696955,4.376036598325641,0.5712151805013336,0.7845436751331749,0.21332849463184134,0.17904770000313874
179,19.37866561869296,29.0995625876312,9.720896968938241,0.22077915018772276,0.7153645013076098,0.494585351119887,0.17673169999034144
180,19.16841904678052,23.9522379985507,4.783818951770179,0.4846133295194401,0.7159085844445586,0.23129525492511854,0.21270390000427142
181,18.861817951993096,23.84737052344486,4.985552571451763,0.469563681879805,0.7099786071122304,0.24041492523242536,0.19475969999621157
182,26.359096990257477,30.222733478395934,3.8636364881384573,0.7014548637373458,0.8380453227981044,0.13659045906075862,0.20531930000288412
183,15.756921181227455,20.720163929161174,4.96324274793372,0.4486892001765242,0.6420178765073062,0.19332867633078205,0.18071650000638328
184,19.642234544135793,22.64780197435478,3.0055674302189885,0.7286567533941354,0.8037031445514032,0.07504639115726786,0.19117950000509154
185,22.419673490856155,27.04961851329721,4.629945022441056,0.6007969931028829,0.8076282956092449,0.20683130250636195,0.19881280000845436
186,28.407781765148428,32.976715843751975,4.568934078603547,0.8085675251985439,0.9216123605629777,0.11304483536443377,0.20419509999919683
187,18.862935601607912,24.383297815354744,5.520362213746832,0.41010742053488736,0.7054024933837928,0.29529507284890544,0.19301519999862649
188,21.214645459653283,28.681328636536133,7.466683176882849,0.1515289082695648,0.5665092245862328,0.414980316316668,0.18837830000848044
189,27.539356329594643,30.103571676158488,2.564215346563845,0.8456590623883568,0.915967346772056,0.0703082843836993,0.18420730000070762
190,17.461628830538487,22.436555033212542,4.974926202674055,0.29074290592163743,0.6095161200585301,0.31877321413689264,0.19143330000224523
191,16.499462582189068,20.974979762931774,4.475517180742706,0.5634814114161948,0.7631325559583745,0.1996511445421797,0.18663199999718927
192,17.82815646105999,23.44926649247471,5.6211100314147195,0.38827786848641727,0.6609282142755596,0.2726503457891423,0.19294120000267867
193,26.88199531388239,29.676884289667388,2.7948889757849997,0.7777979683094776,0.8747612189986036,0.09696325068912603,0.20412889998988248
194,20.361226775389735,22.124710839047683,1.7634840636579483,0.8497253118598359,0.8827862459623828,0.033060934102546846,0.17787859999225475
195,16.80727665129981,23.76545542214594,6.958178770846132,0.2902151530323062,0.6320158200231121,0.34180066699080586,0.18234299999312498
196,27.679196883869665,29.93582987870814,2.2566329948384762,0.8069443844681631,0.8686424965455731,0.06169811207741005,0.1863493999990169
197,16.483299340770312,21.304353033969367,4.821053693199055,0.45112641576259366,0.6429533050645797,0.19182688930198605,0.19824159999552649
198,17.794755883773096,23.395159208823188,5.600403325050092,0.3752737475127177,0.6367418863649484,0.26146813885223075,0.1924933999980567
199,20.270388983007184,24.229495225945072,3.9591062429378887,0.6770563916096562,0.8250966677899836,0.14804027618032733,0.21971980000671465
200,18.02778251181713,21.86383681339439,3.83605430157726,0.5802999476712916,0.7504650621700827,0.17016511449879113,0.19030360000033397
201,25.334879650661016,28.134888205238383,2.800008554577367,0.7549012224724425,0.8614734086495471,0.10657218617710462,0.20689499999571126
202,21.915481423449847,26.338094895877088,4.422613472427241,0.5932563100697542,0.8027433440460444,0.2094870339762902,0.2094916999922134
203,19.076983127413037,23.122472499131923,4.045489371718887,0.4211481137004778,0.6836648329594602,0.26251671925898246,0.2081153000035556
204,21.968284400068395,31.88483196052221,9.916547560453814,0.234624389703471,0.7735559000204993,0.5389315103170284,0.21917260000191163
205,18.55405487679841,24.022207267570845,5.468152390772435,0.5266790982230161,0.7799202049375612,0.25324110671454514,0.19277940000756644
206,19.01299920007419,30.095391726089794,11.082392526015603,0.11964555022677964,0.6960417299132189,0.5763961796864392,0.2294867000018712
207,18.770547020976533,23.967023598062678,5.196476577086145,0.3589879926425718,0.6219311140221784,0.26294312137960657,0.2033816999901319
208,18.58429825053618,22.464919664844647,3.880621414308468,0.7226107795639128,0.8485780229568617,0.12596724339294885,0.21969070000341162
209,20.49438143484175,29.773150085243323,9.278768650401574,0.18415885884103486,0.731551547563598,0.5473926887225631,0.18923950000316836
210,22.53213459147603,25.41724069465774,2.885106103181709,0.6124171619044064,0.782822793771819,0.17040563186741253,0.20545229999697767
211,21.188131041570976,24.509385862338654,3.3212548207676775,0.5014898712930814,0.6786360832033066,0.17714621191022517,0.20796299999346957
212,25.470420658875362,28.44185504341292,2.9714343845375595,0.7815510083681668,0.8815345876794715,0.09998357931130464,0.1987509000027785
213,17.829715868964357,23.025193101566835,5.195477232602478,0.4662871666530271,0.7417572326704227,0.2754700660173956,0.22135930000513326
214,24.135488826557715,28.729267517803013,4.593778691245298,0.6143585065754014,0.8230889412264073,0.20873043465100594,0.26992239999526646
215,21.170594738712346,24.85775720423797,3.687162465525624,0.6348840543406276,0.7911678872347635,0.15628383289413594,0.21932110001216643
216,18.330735108981816,25.053767928280767,6.72303281929895,0.35367073525647835,0.7041597671487132,0.35048903189223485,0.206659600007697
217,20.91179806511281,25.196906124012713,4.285108058899905,0.4742149561393259,0.6837315060558251,0.2095165499164992,0.23621170000114944
218,19.97827613899937,26.300442907245714,6.322166768246344,0.48006559454240216,0.7832260833512003,0.3031604888087981,0.22516439999162685
219,19.77617114470874,23.7184294923326,3.9422583476238593,0.4938422565039593,0.7179858922887704,0.2241436357848111,0.19074099999852479
220,16.107951772537202,24.74625967285366,8.638307900316459,0.0841718469831509,0.4036697506557883,0.3194979036726374,0.18778380000730976
221,25.720825953879093,28.549847941782613,2.82902198790352,0.8147601452609746,0.8961348322778441,0.08137468701686945,0.18807490001199767
222,20.405426480039566,25.84870652438333,5.443280044343766,0.4850050430994249,0.765008562827791,0.28000351972836607,0.2094268000073498
